class,filters,error
36,fograin,90.91
23,fograin,85.23
51,fograin,72.43
45,fograin,89.43
70,fograin,93.1
57,fograin,72.96
16,fograin,84.25
90,fograin,92.72
79,fograin,82.52
52,fograin,83.47
37,fograin,69.06
74,fograin,86.89
87,fograin,62.66
50,fograin,72.95
22,fograin,75.38
77,fograin,71.01
30,fograin,94.2
56,fograin,37.5
41,fograin,88.66
31,fograin,77.78
28,fograin,76.95
0,fograin,82.11
42,fograin,78.21
86,fograin,78.09
100,fograin,33.33
20,fograin,81.82
66,fograin,70.77
55,fograin,73.16
92,fograin,8.33
32,fograin,88.76
68,fograin,72.22
78,fograin,88.32
91,fograin,72.88
71,fograin,70.83
63,fograin,85.33
15,fograin,80.38
1,fograin,65.91
46,fograin,90.59
72,fograin,80.23
53,fograin,65.97
27,fograin,0.0
67,fograin,91.11
62,fograin,54.55
69,fograin,72.73
48,fograin,74.69
49,fograin,76.79
83,fograin,75.64
24,fograin,45.0
73,fograin,91.84
99,fograin,84.21
61,fograin,73.21
17,fograin,38.46
34,fograin,76.19
101,fograin,20.0
19,fograin,74.53
12,fograin,61.22
2,fograin,64.81
65,fograin,22.22
89,fograin,0.0
97,fograin,60.32
21,fograin,63.44
43,fograin,70.37
26,fograin,63.64
6,fograin,75.0
35,fograin,57.14
33,fograin,77.78
11,fograin,55.56
25,fograin,57.14
58,fograin,50.0
29,fograin,43.86
39,fograin,63.64
88,fograin,46.43
81,fograin,72.22
85,fograin,0.0
75,fograin,84.31
18,fograin,0.0
3,fograin,42.86
40,fograin,68.09
93,fograin,20.69
60,fograin,71.43
96,fograin,14.29
5,fograin,57.14
102,fograin,84.0
59,fograin,44.44
76,fograin,55.56
10,fograin,76.92
54,fograin,6.25
8,fograin,0.0
38,fograin,44.44
4,fograin,55.56
7,fograin,42.5
64,fograin,18.18
80,fograin,100.0
82,fograin,42.86
14,fograin,0.0
47,fograin,25.93
13,fograin,25.0
98,fograin,0.0
44,fograin,42.86
9,fograin,33.33
84,fograin,0.0
95,fograin,0.0
94,fograin,0.0
