category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,93.98448384201079,83.79626122082584,78.41090215439856,71.0493222621185,61.625381508079,49.3719973070018,34.64971723518851,18.806216337522443,6.193061041292639,1.6604219030520648,0.807814183123878
Regularoty,Priority ,1041,97.01938520653218,93.46593659942364,89.52723342939481,86.54931796349663,82.4194236311239,76.65655139289144,66.09112391930834,49.95080691642651,35.54041306436119,19.694543707973107,11.335994236311238
Regularoty,Prohibitory,3957,95.65285317159461,82.83978519080111,77.43193833712408,70.05343442001517,59.86932777356585,49.43127116502401,36.744763709881234,20.64687136719737,9.604200151630025,3.3361612332575183,1.4910563558251202
Regularoty,Mandatory,1203,96.17582709891937,86.03384039900251,80.9638403990025,74.06310058187864,63.008994181213616,50.454405652535314,33.500565253532834,17.87306733167082,4.738279301745636,1.2468162926018287,0.6653699085619286
Regularoty,Special regulations,1344,91.81805803571427,79.1671726190476,73.95848958333333,65.84917410714284,57.81084077380952,49.32860119047619,38.691130952380945,29.018005952380953,20.983318452380953,15.475952380952382,13.541443452380953
