images,Original_model_42_ideallevelfog,fog1_model_42_ideallevelfog,fog2_model_42_ideallevelfog,fog3_model_42_ideallevelfog,fog4_model_42_ideallevelfog,fog5_model_42_ideallevelfog,fog6_model_42_ideallevelfog,fog7_model_42_ideallevelfog,fog8_model_42_ideallevelfog,fog9_model_42_ideallevelfog,fog10_model_42_ideallevelfog
9773,94.95507418397624,84.07781950271156,78.90056584467409,71.95296940550496,62.77504246393125,52.42956205873325,39.261385449708385,24.158417067430673,12.555127391793716,6.108894914560524,3.9395098741430483
