class,filters,error
96,Original,42.86
38,Original,88.89
48,Original,94.44
30,Original,97.91
90,Original,97.9
51,Original,97.94
20,Original,97.4
45,Original,99.62
74,Original,97.57
29,Original,91.23
86,Original,93.26
46,Original,96.47
61,Original,96.43
23,Original,98.15
78,Original,97.97
88,Original,85.71
81,Original,88.89
57,Original,95.92
43,Original,90.74
52,Original,97.93
21,Original,92.47
32,Original,98.03
59,Original,100.0
42,Original,92.31
67,Original,98.89
40,Original,97.87
28,Original,99.22
11,Original,91.11
53,Original,94.12
97,Original,90.48
63,Original,94.22
31,Original,94.44
36,Original,98.7
16,Original,95.6
1,Original,90.91
54,Original,62.5
37,Original,97.12
66,Original,87.69
60,Original,96.83
83,Original,92.31
77,Original,91.3
50,Original,97.83
72,Original,96.51
18,Original,80.0
35,Original,94.29
71,Original,100.0
75,Original,92.16
100,Original,50.0
41,Original,95.88
6,Original,91.67
0,Original,96.75
12,Original,94.9
49,Original,87.5
70,Original,100.0
7,Original,82.5
17,Original,92.31
34,Original,100.0
76,Original,94.44
55,Original,97.84
73,Original,97.96
56,Original,79.17
19,Original,95.28
91,Original,93.22
15,Original,93.04
79,Original,97.09
93,Original,74.14
10,Original,92.31
87,Original,90.51
2,Original,94.44
62,Original,93.94
24,Original,75.0
47,Original,92.59
39,Original,90.91
3,Original,76.19
102,Original,96.0
68,Original,91.67
22,Original,90.77
92,Original,16.67
8,Original,66.67
64,Original,36.36
27,Original,5.88
80,Original,100.0
26,Original,95.45
84,Original,25.0
33,Original,83.33
5,Original,85.71
58,Original,91.67
25,Original,85.71
85,Original,33.33
99,Original,84.21
65,Original,55.56
89,Original,100.0
44,Original,100.0
13,Original,75.0
98,Original,100.0
69,Original,72.73
101,Original,100.0
95,Original,0.0
82,Original,85.71
94,Original,33.33
14,Original,33.33
4,Original,88.89
9,Original,100.0
