images,Original_model_42_ideallevelnight,night1_model_42_ideallevelnight,night2_model_42_ideallevelnight,night3_model_42_ideallevelnight,night4_model_42_ideallevelnight,night5_model_42_ideallevelnight,night6_model_42_ideallevelnight,night7_model_42_ideallevelnight,night8_model_42_ideallevelnight,night9_model_42_ideallevelnight,night10_model_42_ideallevelnight
9773,94.46426276476006,93.77855520311063,93.563879054538,93.55456666325593,93.21722910058324,92.65295508032334,92.0906159828098,91.51796889389135,90.75965619564104,89.50131689348201,88.58108973703061
