class,filters,error
63,night3,89.78
20,night3,96.54
50,night3,97.58
23,night3,97.85
52,night3,98.35
0,night3,99.19
91,night3,91.53
77,night3,89.86
45,night3,100.0
46,night3,98.04
22,night3,78.46
87,night3,73.42
11,night3,80.0
39,night3,87.88
73,night3,97.96
68,night3,97.22
30,night3,98.84
78,night3,98.48
31,night3,91.67
55,night3,97.84
27,night3,11.76
12,night3,95.92
37,night3,96.4
48,night3,94.75
51,night3,97.12
90,night3,97.09
15,night3,92.41
61,night3,96.43
28,night3,98.83
17,night3,90.38
67,night3,98.89
88,night3,85.71
16,night3,91.94
49,night3,91.07
32,night3,96.63
79,night3,89.32
38,night3,33.33
66,night3,78.46
75,night3,90.2
25,night3,85.71
86,night3,85.96
74,night3,94.17
36,night3,100.0
21,night3,92.47
6,night3,88.33
62,night3,87.88
2,night3,85.19
40,night3,95.74
97,night3,76.19
43,night3,98.15
41,night3,94.85
53,night3,90.76
59,night3,100.0
57,night3,96.43
72,night3,96.51
70,night3,100.0
1,night3,93.18
47,night3,92.59
19,night3,95.28
35,night3,94.29
71,night3,95.83
102,night3,96.0
60,night3,96.83
58,night3,83.33
93,night3,74.14
29,night3,96.49
56,night3,79.17
42,night3,91.03
7,night3,80.0
26,night3,90.91
44,night3,71.43
89,night3,87.5
76,night3,83.33
81,night3,94.44
34,night3,100.0
64,night3,27.27
33,night3,83.33
24,night3,75.0
69,night3,100.0
82,night3,100.0
85,night3,55.56
95,night3,0.0
83,night3,97.44
92,night3,0.0
99,night3,89.47
101,night3,100.0
54,night3,56.25
4,night3,66.67
94,night3,33.33
65,night3,66.67
8,night3,33.33
13,night3,100.0
10,night3,84.62
80,night3,100.0
14,night3,33.33
3,night3,66.67
5,night3,85.71
9,night3,100.0
18,night3,60.0
98,night3,100.0
96,night3,57.14
100,night3,33.33
84,night3,0.0
