class,filters,error
23,snow,94.46
90,snow,94.82
86,snow,75.28
50,snow,84.54
66,snow,68.46
77,snow,77.54
16,snow,84.25
30,snow,95.59
87,snow,57.59
48,snow,91.67
12,snow,79.59
57,snow,59.69
46,snow,80.0
32,snow,91.29
7,snow,47.5
56,snow,58.33
2,snow,96.3
45,snow,95.47
63,snow,82.22
20,snow,91.77
52,snow,75.0
21,snow,74.19
51,snow,69.14
28,snow,86.33
64,snow,27.27
15,snow,84.81
0,snow,93.5
102,snow,80.0
40,snow,93.62
19,snow,82.08
53,snow,74.79
6,snow,85.0
31,snow,86.67
35,snow,91.43
83,snow,91.03
43,snow,87.04
78,snow,80.2
34,snow,100.0
55,snow,68.4
36,snow,96.1
97,snow,77.78
41,snow,83.51
93,snow,44.83
72,snow,88.37
67,snow,85.0
73,snow,91.84
59,snow,66.67
75,snow,84.31
24,snow,40.0
74,snow,91.75
79,snow,92.23
101,snow,100.0
91,snow,84.75
11,snow,91.11
17,snow,75.0
49,snow,85.71
71,snow,70.83
47,snow,70.37
22,snow,80.0
61,snow,80.36
29,snow,43.86
60,snow,53.97
65,snow,22.22
70,snow,98.28
68,snow,77.78
37,snow,88.49
85,snow,66.67
10,snow,76.92
92,snow,0.0
69,snow,72.73
42,snow,91.03
3,snow,61.9
25,snow,66.67
14,snow,33.33
44,snow,71.43
76,snow,83.33
1,snow,70.45
88,snow,67.86
4,snow,77.78
81,snow,72.22
9,snow,0.0
96,snow,0.0
99,snow,78.95
100,snow,50.0
62,snow,57.58
94,snow,0.0
39,snow,81.82
27,snow,11.76
26,snow,86.36
84,snow,75.0
58,snow,75.0
38,snow,44.44
33,snow,72.22
5,snow,57.14
95,snow,0.0
18,snow,100.0
89,snow,12.5
54,snow,50.0
80,snow,66.67
82,snow,71.43
98,snow,33.33
8,snow,0.0
13,snow,25.0
