class,filters,error
79,fog,37.86
61,fog,66.07
45,fog,68.3
30,fog,78.89
46,fog,32.16
48,fog,61.11
90,fog,63.11
7,fog,5.0
43,fog,75.93
87,fog,18.99
20,fog,74.46
78,fog,22.84
67,fog,26.11
31,fog,47.22
50,fog,55.07
53,fog,36.55
32,fog,90.17
37,fog,28.06
28,fog,66.02
76,fog,11.11
72,fog,37.21
41,fog,71.13
63,fog,30.22
52,fog,40.29
55,fog,7.79
51,fog,15.23
19,fog,33.02
22,fog,60.0
74,fog,56.31
42,fog,70.51
70,fog,18.97
0,fog,49.59
5,fog,0.0
26,fog,45.45
66,fog,20.0
91,fog,44.07
3,fog,9.52
97,fog,53.97
16,fog,62.27
6,fog,40.0
23,fog,47.69
15,fog,50.63
57,fog,14.8
75,fog,70.59
35,fog,42.86
77,fog,28.99
86,fog,53.37
36,fog,68.83
100,fog,0.0
1,fog,45.45
60,fog,17.46
12,fog,36.73
93,fog,17.24
17,fog,36.54
84,fog,0.0
83,fog,43.59
49,fog,57.14
88,fog,17.86
40,fog,63.83
85,fog,33.33
29,fog,8.77
21,fog,40.86
27,fog,11.76
64,fog,0.0
47,fog,22.22
59,fog,7.41
25,fog,19.05
69,fog,27.27
11,fog,35.56
68,fog,30.56
4,fog,0.0
33,fog,16.67
81,fog,8.33
39,fog,33.33
54,fog,31.25
73,fog,53.06
56,fog,8.33
2,fog,62.96
71,fog,0.0
34,fog,85.71
44,fog,42.86
38,fog,0.0
62,fog,15.15
96,fog,0.0
24,fog,5.0
58,fog,0.0
99,fog,0.0
65,fog,0.0
89,fog,0.0
10,fog,38.46
102,fog,8.0
82,fog,0.0
92,fog,0.0
80,fog,0.0
94,fog,0.0
101,fog,60.0
98,fog,0.0
18,fog,40.0
9,fog,0.0
13,fog,25.0
14,fog,0.0
8,fog,0.0
95,fog,0.0
