class,filters,error
93,night,6.9
31,night,61.11
62,night,100.0
36,night,83.77
20,night,87.01
90,night,95.63
61,night,82.14
86,night,34.83
52,night,88.84
26,night,86.36
28,night,92.19
50,night,83.33
63,night,57.78
78,night,65.48
16,night,90.48
0,night,93.5
101,night,0.0
49,night,82.14
30,night,96.06
48,night,83.33
15,night,93.04
46,night,78.04
79,night,52.43
55,night,71.43
12,night,79.59
66,night,43.85
22,night,78.46
37,night,96.4
72,night,23.26
51,night,74.49
32,night,91.57
67,night,75.56
21,night,69.89
57,night,59.69
83,night,83.33
56,night,8.33
73,night,32.65
40,night,68.09
41,night,91.75
75,night,74.51
64,night,18.18
45,night,75.47
74,night,84.47
70,night,70.69
76,night,55.56
23,night,88.31
59,night,85.19
17,night,61.54
42,night,87.18
99,night,57.89
6,night,83.33
47,night,51.85
19,night,62.26
69,night,72.73
53,night,85.71
102,night,32.0
77,night,19.57
29,night,78.95
89,night,62.5
71,night,45.83
33,night,55.56
43,night,74.07
97,night,74.6
87,night,5.06
88,night,67.86
81,night,27.78
68,night,36.11
24,night,45.0
54,night,25.0
7,night,75.0
1,night,88.64
91,night,38.98
44,night,85.71
2,night,92.59
34,night,66.67
8,night,66.67
25,night,38.1
11,night,75.56
60,night,80.95
4,night,77.78
3,night,66.67
35,night,42.86
27,night,17.65
82,night,0.0
39,night,75.76
65,night,0.0
92,night,0.0
96,night,28.57
100,night,0.0
10,night,53.85
80,night,0.0
18,night,60.0
58,night,75.0
85,night,0.0
5,night,42.86
38,night,22.22
84,night,0.0
13,night,0.0
98,night,0.0
14,night,33.33
9,night,100.0
95,night,0.0
94,night,0.0
