class,filters,error
78,day,88.32
37,day,94.96
48,day,95.99
63,day,95.56
51,day,86.01
36,day,98.05
68,day,88.89
46,day,94.9
53,day,90.76
57,day,80.61
21,day,86.02
24,day,50.0
28,day,97.27
77,day,86.23
55,day,92.21
20,day,99.13
6,day,85.0
42,day,93.59
90,day,97.57
5,day,85.71
52,day,92.36
11,day,95.56
45,day,98.49
72,day,93.02
87,day,67.09
15,day,92.41
32,day,96.63
35,day,97.14
23,day,95.38
1,day,90.91
39,day,78.79
43,day,94.44
66,day,71.54
30,day,98.38
16,day,91.58
17,day,82.69
50,day,94.93
7,day,67.5
67,day,97.78
97,day,85.71
101,day,100.0
74,day,95.15
31,day,91.11
19,day,85.85
58,day,75.0
86,day,85.96
88,day,78.57
102,day,88.0
73,day,95.92
71,day,95.83
83,day,94.87
27,day,11.76
2,day,100.0
41,day,93.81
76,day,94.44
81,day,86.11
93,day,53.45
49,day,89.29
61,day,80.36
22,day,81.54
47,day,92.59
29,day,59.65
40,day,95.74
3,day,71.43
92,day,0.0
70,day,96.55
26,day,95.45
25,day,71.43
89,day,12.5
12,day,91.84
75,day,92.16
0,day,97.56
65,day,33.33
62,day,78.79
99,day,94.74
33,day,72.22
10,day,76.92
60,day,85.71
4,day,88.89
79,day,95.15
34,day,100.0
91,day,84.75
54,day,56.25
95,day,0.0
56,day,75.0
100,day,50.0
82,day,85.71
85,day,77.78
59,day,96.3
84,day,25.0
38,day,44.44
64,day,27.27
69,day,72.73
18,day,100.0
80,day,100.0
96,day,0.0
13,day,50.0
14,day,66.67
44,day,71.43
94,day,0.0
9,day,33.33
98,day,66.67
8,day,0.0
