class,filters,error
51,rain,66.67
57,rain,64.29
87,rain,45.57
45,rain,89.06
79,rain,91.26
23,rain,92.0
90,rain,95.47
28,rain,87.11
50,rain,83.33
78,rain,84.26
97,rain,74.6
92,rain,0.0
86,rain,87.64
72,rain,89.53
66,rain,52.31
63,rain,66.67
52,rain,78.1
71,rain,70.83
55,rain,56.28
22,rain,75.38
20,rain,88.31
15,rain,86.71
16,rain,87.55
53,rain,74.37
37,rain,94.24
70,rain,98.28
48,rain,92.28
77,rain,82.61
40,rain,82.98
46,rain,68.63
6,rain,78.33
30,rain,95.13
36,rain,96.75
31,rain,78.89
32,rain,96.91
42,rain,84.62
0,rain,91.06
33,rain,83.33
74,rain,93.69
60,rain,66.67
19,rain,60.38
49,rain,82.14
56,rain,33.33
83,rain,92.31
81,rain,58.33
39,rain,75.76
91,rain,83.05
54,rain,43.75
11,rain,80.0
67,rain,78.33
75,rain,78.43
59,rain,92.59
101,rain,100.0
47,rain,77.78
21,rain,76.34
1,rain,68.18
61,rain,92.86
35,rain,85.71
62,rain,84.85
102,rain,84.0
100,rain,33.33
65,rain,22.22
34,rain,95.24
24,rain,30.0
3,rain,52.38
88,rain,75.0
26,rain,90.91
7,rain,37.5
93,rain,55.17
68,rain,75.0
38,rain,55.56
13,rain,25.0
43,rain,87.04
41,rain,84.54
12,rain,74.49
73,rain,97.96
25,rain,76.19
17,rain,71.15
29,rain,36.84
76,rain,88.89
4,rain,55.56
99,rain,78.95
10,rain,84.62
96,rain,85.71
85,rain,33.33
27,rain,23.53
2,rain,87.04
14,rain,0.0
5,rain,28.57
94,rain,0.0
95,rain,0.0
69,rain,90.91
89,rain,75.0
64,rain,36.36
9,rain,66.67
82,rain,71.43
58,rain,83.33
80,rain,100.0
18,rain,40.0
8,rain,0.0
44,rain,71.43
84,rain,0.0
98,rain,33.33
