class,filters,error
93,night,5.17
31,night,71.67
62,night,81.82
36,night,81.82
20,night,95.24
90,night,87.86
61,night,82.14
86,night,46.63
52,night,83.06
26,night,90.91
28,night,94.92
50,night,90.1
63,night,48.44
78,night,63.45
16,night,90.84
0,night,91.87
101,night,0.0
49,night,85.71
30,night,96.98
48,night,91.36
15,night,85.44
46,night,80.39
79,night,86.41
55,night,66.67
12,night,90.82
66,night,34.62
22,night,80.0
37,night,46.04
72,night,43.02
51,night,72.02
32,night,94.66
67,night,78.89
21,night,73.12
57,night,63.78
83,night,85.9
56,night,16.67
73,night,87.76
40,night,91.49
41,night,97.94
75,night,72.55
64,night,0.0
45,night,95.47
74,night,84.47
70,night,82.76
76,night,27.78
23,night,94.77
59,night,81.48
17,night,75.0
42,night,88.46
99,night,36.84
6,night,86.67
47,night,70.37
19,night,80.19
69,night,63.64
53,night,76.47
102,night,76.0
77,night,50.0
29,night,35.09
89,night,0.0
71,night,29.17
33,night,72.22
43,night,83.33
97,night,80.95
87,night,17.72
88,night,32.14
81,night,69.44
68,night,77.78
24,night,40.0
54,night,56.25
7,night,55.0
1,night,90.91
91,night,81.36
44,night,71.43
2,night,92.59
34,night,100.0
8,night,0.0
25,night,61.9
11,night,80.0
60,night,85.71
4,night,77.78
3,night,76.19
35,night,88.57
27,night,5.88
82,night,14.29
39,night,72.73
65,night,0.0
92,night,0.0
96,night,14.29
100,night,0.0
10,night,84.62
80,night,100.0
18,night,100.0
58,night,58.33
85,night,88.89
5,night,57.14
38,night,0.0
84,night,0.0
13,night,0.0
98,night,0.0
14,night,33.33
9,night,33.33
95,night,0.0
94,night,0.0
