class,filters,error
79,fog,38.83
61,fog,48.21
45,fog,38.87
30,fog,66.59
46,fog,11.76
48,fog,53.09
90,fog,50.0
7,fog,2.5
43,fog,31.48
87,fog,0.63
20,fog,44.16
78,fog,13.2
67,fog,25.56
31,fog,10.0
50,fog,25.36
53,fog,22.69
32,fog,91.29
37,fog,49.64
28,fog,39.06
76,fog,27.78
72,fog,4.65
41,fog,37.11
63,fog,3.11
52,fog,18.8
55,fog,4.76
51,fog,8.23
19,fog,10.38
22,fog,61.54
74,fog,52.91
42,fog,26.92
70,fog,34.48
0,fog,27.64
5,fog,0.0
26,fog,36.36
66,fog,0.77
91,fog,44.07
3,fog,14.29
97,fog,23.81
16,fog,32.97
6,fog,20.0
23,fog,34.77
15,fog,8.86
57,fog,3.57
75,fog,45.1
35,fog,22.86
77,fog,15.22
86,fog,17.98
36,fog,51.95
100,fog,16.67
1,fog,52.27
60,fog,4.76
12,fog,26.53
93,fog,1.72
17,fog,13.46
84,fog,0.0
83,fog,41.03
49,fog,23.21
88,fog,14.29
40,fog,46.81
85,fog,0.0
29,fog,3.51
21,fog,24.73
27,fog,17.65
64,fog,0.0
47,fog,7.41
59,fog,11.11
25,fog,47.62
69,fog,18.18
11,fog,24.44
68,fog,22.22
4,fog,0.0
33,fog,5.56
81,fog,0.0
39,fog,15.15
54,fog,0.0
73,fog,51.02
56,fog,4.17
2,fog,33.33
71,fog,0.0
34,fog,61.9
44,fog,0.0
38,fog,0.0
62,fog,24.24
96,fog,85.71
24,fog,5.0
58,fog,0.0
99,fog,0.0
65,fog,0.0
89,fog,37.5
10,fog,23.08
102,fog,0.0
82,fog,0.0
92,fog,0.0
80,fog,0.0
94,fog,0.0
101,fog,40.0
98,fog,0.0
18,fog,40.0
9,fog,0.0
13,fog,0.0
14,fog,0.0
8,fog,0.0
95,fog,0.0
