class,filters,error
93,Original,53.45
31,Original,91.11
62,Original,81.82
36,Original,99.35
20,Original,99.13
90,Original,97.41
61,Original,80.36
86,Original,85.96
52,Original,93.8
26,Original,95.45
28,Original,97.66
50,Original,95.17
63,Original,95.56
78,Original,88.32
16,Original,91.94
0,Original,97.56
101,Original,100.0
49,Original,91.07
30,Original,98.38
48,Original,96.3
15,Original,92.41
46,Original,94.9
79,Original,95.15
55,Original,91.34
12,Original,91.84
66,Original,71.54
22,Original,81.54
37,Original,94.96
72,Original,93.02
51,Original,87.65
32,Original,96.07
67,Original,97.78
21,Original,86.02
57,Original,82.65
83,Original,94.87
56,Original,70.83
73,Original,95.92
40,Original,95.74
41,Original,93.81
75,Original,90.2
64,Original,27.27
45,Original,98.49
74,Original,95.63
70,Original,96.55
76,Original,94.44
23,Original,95.38
59,Original,96.3
17,Original,82.69
42,Original,96.15
99,Original,94.74
6,Original,86.67
47,Original,88.89
19,Original,85.85
69,Original,72.73
53,Original,90.34
102,Original,84.0
77,Original,86.23
29,Original,59.65
89,Original,12.5
71,Original,95.83
33,Original,72.22
43,Original,94.44
97,Original,84.13
87,Original,66.46
88,Original,78.57
81,Original,86.11
68,Original,88.89
24,Original,50.0
54,Original,56.25
7,Original,70.0
1,Original,90.91
91,Original,84.75
44,Original,71.43
2,Original,100.0
34,Original,100.0
8,Original,0.0
25,Original,71.43
11,Original,93.33
60,Original,84.13
4,Original,88.89
3,Original,71.43
35,Original,97.14
27,Original,11.76
82,Original,85.71
39,Original,78.79
65,Original,33.33
92,Original,0.0
96,Original,0.0
100,Original,50.0
10,Original,76.92
80,Original,100.0
18,Original,100.0
58,Original,75.0
85,Original,77.78
5,Original,85.71
38,Original,44.44
84,Original,25.0
13,Original,50.0
98,Original,66.67
14,Original,66.67
9,Original,33.33
95,Original,0.0
94,Original,0.0
