class,filters,error
20,Original,98.27
55,Original,98.7
32,Original,97.75
102,Original,96.0
67,Original,99.44
57,Original,96.94
65,Original,77.78
74,Original,97.09
86,Original,93.26
53,Original,92.02
63,Original,95.11
30,Original,98.38
52,Original,97.73
0,Original,96.75
50,Original,95.89
23,Original,97.23
60,Original,95.24
78,Original,97.46
90,Original,98.38
40,Original,89.36
87,Original,64.56
48,Original,96.6
6,Original,95.0
68,Original,88.89
84,Original,0.0
16,Original,93.77
27,Original,11.76
79,Original,90.29
12,Original,95.92
49,Original,92.86
45,Original,99.62
93,Original,79.31
51,Original,99.59
70,Original,100.0
38,Original,66.67
46,Original,98.04
71,Original,95.83
36,Original,99.35
61,Original,98.21
39,Original,84.85
66,Original,88.46
72,Original,98.84
41,Original,97.94
28,Original,98.83
11,Original,97.78
2,Original,90.74
91,Original,88.14
83,Original,93.59
15,Original,96.84
19,Original,97.17
37,Original,94.24
34,Original,100.0
29,Original,91.23
62,Original,87.88
42,Original,93.59
77,Original,91.3
33,Original,83.33
26,Original,90.91
43,Original,94.44
5,Original,85.71
1,Original,93.18
81,Original,88.89
22,Original,81.54
75,Original,92.16
80,Original,100.0
100,Original,66.67
31,Original,93.33
21,Original,92.47
14,Original,33.33
88,Original,82.14
99,Original,84.21
10,Original,92.31
17,Original,84.62
18,Original,100.0
7,Original,85.0
97,Original,85.71
56,Original,87.5
73,Original,97.96
59,Original,100.0
47,Original,85.19
35,Original,97.14
92,Original,33.33
64,Original,54.55
76,Original,94.44
85,Original,44.44
58,Original,75.0
54,Original,56.25
101,Original,100.0
4,Original,88.89
24,Original,65.0
96,Original,0.0
3,Original,76.19
82,Original,100.0
8,Original,33.33
25,Original,95.24
44,Original,71.43
69,Original,100.0
89,Original,62.5
9,Original,66.67
13,Original,50.0
98,Original,100.0
95,Original,0.0
94,Original,0.0
