category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,93.76170107719928,93.22292639138239,92.72890484739675,92.5497980251346,92.45901705565527,92.28013464991022,91.921934470377,91.78741472172351,91.06859515260324,90.70904847396768,89.90105475763015
Regularoty,Priority ,1041,97.02211335254563,96.9278386167147,96.63951969260327,96.92625360230548,96.64017291066283,96.54015369836696,96.44450528338136,96.15782901056676,96.34870317002881,95.77100864553316,95.67563880883765
Regularoty,Prohibitory,3957,95.70326257265604,95.07184988627749,94.49091230730352,94.41432398281525,93.85996714682837,93.27736163760427,92.41925195855447,91.05343947434925,89.58746777862017,87.6686302754612,86.88369219105383
Regularoty,Mandatory,1203,95.84288445552785,95.34496259351621,95.01131338320863,94.3477472984206,93.7637988362427,93.01672485453032,92.68408977556109,91.604463840399,89.02763923524523,87.11634247714048,82.37648379052371
Regularoty,Special regulations,1344,88.46684523809523,85.78828124999998,85.41778273809526,84.45169642857144,83.70379464285716,82.3670461309524,80.6543675595238,79.01988839285714,76.5638467261905,74.701875,71.57896577380951
