category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,89.45315978456014,87.29761220825853,85.41234739676841,83.796921005386,81.10415170556553,75.76368491921008,68.85027827648116,57.00255834829443,36.57991921005386,12.61294434470377,1.3907136445242372
Regularoty,Priority ,1041,96.83087415946206,94.71561959654179,94.33012487992315,93.75597502401538,92.79421709894334,92.41017291066284,89.4322958693564,83.86059558117196,73.87057636887609,51.490076849183474,8.166292026897212
Regularoty,Prohibitory,3957,93.0255850391711,89.53755875663384,87.64189032095022,86.53118776851149,82.91615365175639,78.34163507707858,71.26582512004043,61.4849507202426,43.796029820571135,20.672059641142283,0.9598407884761182
Regularoty,Mandatory,1203,94.43048212801331,92.76831255195344,91.35476309226935,89.44306733167085,87.94777223607649,83.20731504571904,75.56004156275976,65.00441396508727,45.885901911886954,19.950041562759765,0.0
Regularoty,Special regulations,1344,88.16907738095236,86.01424107142857,83.70630952380954,82.5885267857143,79.4641294642857,78.04911458333333,72.62062499999999,64.88041666666666,53.71941964285715,33.7777380952381,2.3802157738095233
