class,filters,error
90,snow,81.07
23,snow,74.46
97,snow,44.44
43,snow,53.7
53,snow,51.68
72,snow,61.63
87,snow,44.94
32,snow,68.26
55,snow,34.63
30,snow,81.9
93,snow,27.59
63,snow,25.33
78,snow,59.9
50,snow,66.67
77,snow,47.83
37,snow,62.59
86,snow,64.04
16,snow,74.36
31,snow,68.89
57,snow,34.18
39,snow,48.48
36,snow,87.66
99,snow,47.37
61,snow,66.07
20,snow,82.68
51,snow,38.27
0,snow,69.11
48,snow,76.85
42,snow,71.79
46,snow,25.88
28,snow,54.3
52,snow,60.74
49,snow,69.64
79,snow,77.67
22,snow,70.77
45,snow,60.0
67,snow,47.78
68,snow,44.44
74,snow,69.9
24,snow,25.0
11,snow,75.56
15,snow,61.39
12,snow,46.94
41,snow,63.92
91,snow,66.1
81,snow,41.67
75,snow,78.43
40,snow,70.21
21,snow,49.46
6,snow,58.33
66,snow,30.77
1,snow,63.64
17,snow,50.0
73,snow,63.27
35,snow,57.14
19,snow,11.32
83,snow,79.49
26,snow,63.64
59,snow,48.15
101,snow,40.0
47,snow,44.44
34,snow,85.71
60,snow,25.4
29,snow,26.32
62,snow,33.33
85,snow,55.56
65,snow,0.0
71,snow,58.33
100,snow,0.0
89,snow,37.5
7,snow,25.0
33,snow,72.22
18,snow,40.0
76,snow,50.0
4,snow,22.22
88,snow,35.71
2,snow,70.37
70,snow,68.97
58,snow,66.67
64,snow,18.18
3,snow,42.86
56,snow,16.67
5,snow,71.43
95,snow,0.0
54,snow,56.25
25,snow,47.62
10,snow,61.54
96,snow,71.43
38,snow,77.78
69,snow,72.73
102,snow,48.0
98,snow,33.33
44,snow,71.43
80,snow,100.0
94,snow,0.0
84,snow,25.0
82,snow,14.29
9,snow,33.33
27,snow,0.0
92,snow,25.0
8,snow,33.33
13,snow,25.0
14,snow,33.33
