category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,90.2148788150808,90.304421005386,90.21565529622983,90.03653052064634,89.72125673249552,89.63131508078995,89.63197935368045,89.6777289048474,89.22804308797127,87.79066876122083,86.1310368043088
Regularoty,Priority ,1041,96.061911623439,96.06245917387129,95.58330451488953,95.77428434197887,95.67893371757926,95.67840537944284,95.58267050912583,96.25446685878963,95.77194044188279,94.52563880883766,92.22158501440923
Regularoty,Prohibitory,3957,94.31509729593124,94.011437958049,93.80872630780894,93.80838008592369,93.80828910791001,93.53136719737172,93.22814505938842,92.69662875916099,91.76080111195351,90.95278746525143,89.58884003032601
Regularoty,Mandatory,1203,95.34536990856193,95.42827930174565,95.26088944305903,95.34470490440566,95.09650041562759,94.34768911055694,94.43064837905237,93.76431421446384,93.51555278470491,92.68605153782212,91.354289276808
Regularoty,Special regulations,1344,90.47857142857141,89.5071875,88.98727678571429,88.98897321428572,88.02023809523808,87.12879464285714,86.38441220238094,85.19462797619045,84.00447172619047,81.25140625,79.46459077380953
