class,filters,error
77,Original,88.41
52,Original,98.35
30,Original,98.38
32,Original,97.47
46,Original,97.65
48,Original,92.9
87,Original,91.77
45,Original,99.25
29,Original,94.74
36,Original,100.0
67,Original,99.44
50,Original,96.62
90,Original,98.38
63,Original,92.89
57,Original,97.96
24,Original,60.0
51,Original,97.53
21,Original,92.47
31,Original,92.22
94,Original,0.0
64,Original,45.45
97,Original,92.06
37,Original,97.12
59,Original,100.0
42,Original,94.87
93,Original,77.59
23,Original,96.31
43,Original,96.3
15,Original,94.3
70,Original,100.0
22,Original,83.08
66,Original,89.23
28,Original,99.22
55,Original,96.97
34,Original,100.0
78,Original,98.98
91,Original,91.53
88,Original,82.14
56,Original,75.0
16,Original,94.51
20,Original,98.27
12,Original,92.86
74,Original,97.57
40,Original,91.49
65,Original,88.89
0,Original,99.19
83,Original,89.74
53,Original,93.7
61,Original,94.64
7,Original,72.5
11,Original,95.56
39,Original,87.88
19,Original,95.28
2,Original,85.19
79,Original,94.17
6,Original,93.33
72,Original,95.35
27,Original,5.88
35,Original,94.29
41,Original,94.85
17,Original,88.46
86,Original,91.57
49,Original,94.64
100,Original,83.33
82,Original,100.0
99,Original,89.47
33,Original,83.33
73,Original,97.96
81,Original,94.44
1,Original,93.18
76,Original,88.89
85,Original,33.33
102,Original,96.0
47,Original,81.48
10,Original,92.31
60,Original,96.83
96,Original,0.0
75,Original,90.2
44,Original,100.0
95,Original,0.0
38,Original,66.67
84,Original,0.0
4,Original,88.89
68,Original,97.22
62,Original,84.85
3,Original,71.43
8,Original,100.0
26,Original,95.45
69,Original,90.91
5,Original,100.0
71,Original,95.83
54,Original,50.0
80,Original,100.0
58,Original,83.33
13,Original,75.0
101,Original,100.0
25,Original,95.24
92,Original,0.0
89,Original,87.5
98,Original,100.0
14,Original,33.33
9,Original,33.33
18,Original,80.0
