class,filters,error
37,Original,95.68
48,Original,94.14
90,Original,98.22
20,Original,97.84
31,Original,95.0
75,Original,86.27
40,Original,93.62
67,Original,100.0
0,Original,95.12
15,Original,95.57
57,Original,95.92
55,Original,97.84
22,Original,81.54
16,Original,92.31
32,Original,97.47
53,Original,90.34
52,Original,98.55
30,Original,97.45
7,Original,87.5
72,Original,97.67
39,Original,93.94
60,Original,93.65
17,Original,88.46
63,Original,94.22
86,Original,94.94
87,Original,73.42
76,Original,88.89
43,Original,92.59
19,Original,95.28
29,Original,89.47
49,Original,96.43
35,Original,100.0
28,Original,96.48
45,Original,98.87
36,Original,100.0
89,Original,100.0
78,Original,98.48
83,Original,92.31
66,Original,88.46
23,Original,98.15
50,Original,95.89
74,Original,96.6
51,Original,97.94
73,Original,97.96
77,Original,90.58
88,Original,75.0
61,Original,91.07
12,Original,95.92
1,Original,93.18
2,Original,90.74
59,Original,100.0
11,Original,86.67
34,Original,100.0
97,Original,88.89
46,Original,97.25
91,Original,83.05
21,Original,92.47
38,Original,100.0
10,Original,92.31
79,Original,93.2
42,Original,93.59
6,Original,90.0
24,Original,80.0
33,Original,83.33
69,Original,72.73
68,Original,94.44
71,Original,100.0
92,Original,16.67
81,Original,91.67
54,Original,56.25
41,Original,97.94
58,Original,91.67
85,Original,33.33
47,Original,77.78
3,Original,76.19
99,Original,94.74
26,Original,86.36
82,Original,85.71
93,Original,68.97
70,Original,100.0
27,Original,0.0
62,Original,93.94
102,Original,96.0
25,Original,95.24
5,Original,85.71
64,Original,81.82
14,Original,33.33
95,Original,0.0
101,Original,100.0
56,Original,83.33
65,Original,66.67
98,Original,100.0
4,Original,88.89
9,Original,33.33
84,Original,25.0
18,Original,60.0
80,Original,100.0
100,Original,83.33
96,Original,14.29
44,Original,71.43
13,Original,50.0
94,Original,0.0
8,Original,33.33
