class,filters,error
44,fog8,14.29
32,fog8,80.34
77,fog8,37.68
73,fog8,57.14
16,fog8,38.1
52,fog8,57.02
23,fog8,44.92
46,fog8,50.2
37,fog8,54.68
86,fog8,69.66
19,fog8,24.53
21,fog8,16.13
51,fog8,20.58
63,fog8,81.78
6,fog8,20.0
90,fog8,89.16
48,fog8,43.52
78,fog8,41.62
0,fog8,18.7
53,fog8,22.69
74,fog8,70.87
79,fog8,43.69
91,fog8,49.15
50,fog8,35.51
45,fog8,54.34
30,fog8,79.35
12,fog8,11.22
47,fog8,3.7
42,fog8,38.46
31,fog8,61.67
60,fog8,20.63
39,fog8,3.03
67,fog8,40.0
72,fog8,39.53
66,fog8,61.54
87,fog8,29.11
83,fog8,51.28
57,fog8,28.57
22,fog8,32.31
28,fog8,63.67
70,fog8,56.9
36,fog8,69.48
75,fog8,49.02
68,fog8,25.0
81,fog8,16.67
97,fog8,28.57
24,fog8,5.0
41,fog8,56.7
29,fog8,0.0
15,fog8,39.24
34,fog8,33.33
7,fog8,15.0
20,fog8,39.39
35,fog8,25.71
1,fog8,34.09
8,fog8,0.0
49,fog8,33.93
61,fog8,33.93
85,fog8,0.0
2,fog8,31.48
55,fog8,28.57
54,fog8,0.0
43,fog8,37.04
96,fog8,14.29
93,fog8,8.62
40,fog8,21.28
17,fog8,17.31
100,fog8,0.0
88,fog8,35.71
59,fog8,7.41
3,fog8,4.76
11,fog8,6.67
71,fog8,12.5
62,fog8,9.09
27,fog8,0.0
69,fog8,9.09
58,fog8,0.0
26,fog8,9.09
18,fog8,0.0
65,fog8,0.0
76,fog8,27.78
38,fog8,22.22
33,fog8,33.33
99,fog8,10.53
14,fog8,0.0
56,fog8,33.33
102,fog8,0.0
92,fog8,8.33
98,fog8,0.0
89,fog8,0.0
10,fog8,7.69
101,fog8,0.0
25,fog8,14.29
64,fog8,0.0
84,fog8,0.0
80,fog8,0.0
13,fog8,0.0
82,fog8,14.29
4,fog8,0.0
94,fog8,0.0
5,fog8,0.0
9,fog8,0.0
95,fog8,0.0
