class,filters,error
30,fog3,96.98
12,fog3,71.43
52,fog3,92.15
50,fog3,86.23
15,fog3,91.77
78,fog3,93.4
48,fog3,88.27
72,fog3,96.51
77,fog3,76.09
21,fog3,74.19
53,fog3,75.21
51,fog3,79.84
86,fog3,92.13
41,fog3,88.66
23,fog3,91.69
16,fog3,85.71
46,fog3,96.47
79,fog3,92.23
73,fog3,93.88
49,fog3,82.14
32,fog3,92.42
28,fog3,95.31
19,fog3,86.79
2,fog3,61.11
97,fog3,77.78
7,fog3,40.0
29,fog3,56.14
57,fog3,88.27
45,fog3,96.23
90,fog3,97.41
87,fog3,75.32
61,fog3,87.5
37,fog3,97.12
75,fog3,88.24
71,fog3,95.83
89,fog3,12.5
36,fog3,96.75
91,fog3,91.53
31,fog3,89.44
38,fog3,88.89
60,fog3,79.37
67,fog3,96.67
34,fog3,100.0
74,fog3,95.63
55,fog3,83.12
33,fog3,83.33
99,fog3,78.95
76,fog3,55.56
20,fog3,91.77
43,fog3,87.04
88,fog3,71.43
66,fog3,80.77
0,fog3,91.87
63,fog3,94.67
62,fog3,75.76
3,fog3,57.14
85,fog3,0.0
22,fog3,78.46
6,fog3,78.33
40,fog3,82.98
64,fog3,18.18
83,fog3,94.87
93,fog3,50.0
69,fog3,81.82
42,fog3,91.03
35,fog3,77.14
70,fog3,96.55
59,fog3,92.59
1,fog3,88.64
47,fog3,40.74
100,fog3,50.0
82,fog3,71.43
96,fog3,42.86
92,fog3,25.0
81,fog3,83.33
25,fog3,66.67
58,fog3,75.0
39,fog3,69.7
11,fog3,68.89
17,fog3,86.54
24,fog3,65.0
10,fog3,76.92
102,fog3,56.0
5,fog3,42.86
84,fog3,0.0
56,fog3,75.0
26,fog3,90.91
54,fog3,37.5
101,fog3,80.0
65,fog3,22.22
27,fog3,0.0
4,fog3,44.44
44,fog3,71.43
68,fog3,75.0
9,fog3,33.33
98,fog3,0.0
80,fog3,100.0
18,fog3,40.0
94,fog3,0.0
13,fog3,50.0
95,fog3,0.0
8,fog3,0.0
14,fog3,0.0
