category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,90.26185368043087,86.22031867145421,85.1886894075404,83.12181328545782,80.47633752244165,75.53863554757632,64.22806104129263,50.853649012567324,32.854156193895875,11.264340215439855,0.8527378815080792
Regularoty,Priority ,1041,95.39065321805957,94.80964457252642,93.56190201729106,93.27467819404418,92.50709894332373,91.54463976945244,89.91159462055717,82.42115273775215,73.10394812680116,49.18164265129683,6.148463016330453
Regularoty,Prohibitory,3957,93.68222643416729,90.67496082891078,89.08235531968663,87.23873388931007,82.86731614859742,77.73584786454384,70.53179428860248,58.605511751326766,42.78541824614608,19.483934799090218,1.4407429871114483
Regularoty,Mandatory,1203,94.18191188694932,92.68474646716544,92.35152950955944,90.77333333333334,89.69276807980052,85.53778886118039,79.63380714879469,66.74953449709061,45.05246051537823,16.374779717373233,0.5822111388196176
Regularoty,Special regulations,1344,90.25317708333334,88.98812500000001,87.57406994047618,85.86269345238097,84.22626488095239,82.14153273809524,77.82669642857142,72.24773809523809,61.53217261904762,44.57070684523809,9.596473214285714
