class,filters,error
55,Original,93.07
79,Original,93.2
28,Original,96.88
51,Original,94.24
16,Original,93.04
75,Original,80.39
46,Original,97.25
90,Original,97.9
50,Original,93.72
62,Original,78.79
0,Original,96.75
67,Original,100.0
9,Original,66.67
12,Original,92.86
45,Original,100.0
23,Original,94.46
63,Original,93.33
37,Original,97.12
48,Original,92.9
97,Original,80.95
81,Original,88.89
87,Original,89.87
53,Original,88.24
17,Original,73.08
52,Original,94.63
72,Original,95.35
30,Original,98.14
36,Original,98.7
20,Original,96.97
32,Original,96.35
74,Original,96.12
66,Original,83.85
57,Original,94.9
91,Original,89.83
21,Original,96.77
11,Original,93.33
86,Original,91.57
40,Original,93.62
58,Original,83.33
43,Original,90.74
22,Original,83.08
2,Original,81.48
19,Original,91.51
77,Original,90.58
78,Original,96.95
83,Original,96.15
10,Original,84.62
60,Original,96.83
41,Original,92.78
88,Original,75.0
47,Original,81.48
31,Original,92.22
29,Original,80.7
84,Original,25.0
93,Original,74.14
70,Original,100.0
26,Original,90.91
15,Original,93.04
38,Original,66.67
99,Original,84.21
85,Original,0.0
68,Original,91.67
7,Original,80.0
24,Original,80.0
3,Original,47.62
89,Original,25.0
33,Original,83.33
71,Original,100.0
102,Original,92.0
49,Original,85.71
73,Original,97.96
6,Original,90.0
42,Original,89.74
39,Original,78.79
5,Original,85.71
64,Original,54.55
54,Original,56.25
1,Original,84.09
92,Original,41.67
100,Original,50.0
59,Original,100.0
27,Original,5.88
14,Original,0.0
96,Original,57.14
44,Original,85.71
56,Original,75.0
35,Original,91.43
34,Original,100.0
65,Original,44.44
76,Original,83.33
61,Original,91.07
25,Original,85.71
95,Original,0.0
8,Original,33.33
82,Original,71.43
80,Original,100.0
101,Original,100.0
4,Original,77.78
94,Original,66.67
69,Original,72.73
98,Original,33.33
18,Original,60.0
13,Original,75.0
