category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,90.7545960502693,87.7921409335727,87.34187163375225,84.8749147217235,81.95719030520645,77.19762567324958,70.87060143626573,56.46212746858168,37.52313734290843,14.586701077199283,0.4938644524236984
Regularoty,Priority ,1041,96.06006724303555,96.15765609990393,94.91164265129683,94.4288376560999,94.13957732949086,92.79497598463016,91.06782901056677,88.56697406340058,81.94237271853986,67.336176753122,7.494428434197886
Regularoty,Prohibitory,3957,92.97425069497093,89.86551427849383,88.42453879201416,86.48039171089209,83.62405104877433,79.3798129896386,73.54038665655798,63.204975991913074,46.776982562547374,24.892319939347995,1.0101314126863785
Regularoty,Mandatory,1203,94.67970074812968,92.76650872817956,91.8530174563591,89.7756275976725,86.45199501246884,81.463748960931,74.98071487946801,62.59382377389857,39.56711554447215,13.882585203657522,0.3322028262676642
Regularoty,Special regulations,1344,90.40235863095238,87.35091517857143,86.0131398809524,83.8535267857143,81.62492559523811,78.04738839285716,73.2133407738095,65.40366071428572,54.61462053571429,40.848482142857144,11.159605654761902
