class,filters,error
31,fognight,46.67
32,fognight,52.53
66,fognight,13.85
50,fognight,56.52
72,fognight,40.7
58,fognight,8.33
52,fognight,38.22
36,fognight,64.29
90,fognight,51.29
63,fognight,14.67
74,fognight,39.32
20,fognight,59.74
81,fognight,30.56
16,fognight,58.61
55,fognight,16.45
23,fognight,64.0
37,fognight,17.99
51,fognight,41.15
49,fognight,46.43
86,fognight,12.92
48,fognight,54.63
25,fognight,23.81
28,fognight,23.83
30,fognight,76.8
79,fognight,30.1
41,fognight,65.98
0,fognight,63.41
67,fognight,31.67
15,fognight,44.94
53,fognight,16.81
35,fognight,0.0
101,fognight,0.0
21,fognight,30.11
6,fognight,21.67
61,fognight,39.29
29,fognight,40.35
77,fognight,52.9
46,fognight,35.29
45,fognight,58.87
60,fognight,39.68
93,fognight,5.17
43,fognight,37.04
12,fognight,34.69
57,fognight,28.57
82,fognight,0.0
97,fognight,50.79
33,fognight,77.78
102,fognight,48.0
17,fognight,36.54
91,fognight,45.76
88,fognight,35.71
87,fognight,12.66
42,fognight,38.46
26,fognight,31.82
56,fognight,4.17
78,fognight,38.58
11,fognight,13.33
83,fognight,20.51
99,fognight,57.89
19,fognight,21.7
13,fognight,0.0
39,fognight,36.36
22,fognight,69.23
10,fognight,38.46
70,fognight,27.59
3,fognight,14.29
38,fognight,33.33
75,fognight,56.86
24,fognight,30.0
2,fognight,48.15
73,fognight,40.82
68,fognight,41.67
64,fognight,9.09
47,fognight,29.63
85,fognight,0.0
71,fognight,20.83
40,fognight,29.79
27,fognight,11.76
4,fognight,11.11
1,fognight,45.45
34,fognight,47.62
76,fognight,11.11
92,fognight,0.0
7,fognight,15.0
62,fognight,42.42
95,fognight,0.0
54,fognight,25.0
59,fognight,14.81
96,fognight,57.14
9,fognight,0.0
14,fognight,0.0
69,fognight,45.45
18,fognight,20.0
94,fognight,66.67
44,fognight,28.57
5,fognight,71.43
89,fognight,0.0
65,fognight,0.0
98,fognight,0.0
80,fognight,66.67
100,fognight,0.0
8,fognight,0.0
84,fognight,0.0
