category,sub-category,images,Original_model_42,fognight_model_42,fogsnow_model_42,fograin_model_42,rainnight_model_42,snownight_model_42
Dangerous warning,Dangerous warning,2228,93.89673249551166,44.61441651705566,35.23374326750448,43.80602333931777,65.75430879712748,28.679901256732492
Regularoty,Priority ,1041,97.02058597502402,60.136541786743514,53.41207492795389,65.51220941402498,71.1826320845341,35.63869356388088
Regularoty,Prohibitory,3957,96.10856709628504,37.957998483699775,29.669552691432898,41.21849128127369,59.970224917867085,22.744091483447058
Regularoty,Mandatory,1203,96.34131338320864,38.07305070656691,35.743050706566926,50.124804655029074,65.08748960931007,21.94451371571072
Regularoty,Special regulations,1344,91.36877976190476,35.48831101190476,36.15933035714286,45.013534226190465,53.49650297619048,18.677574404761906
