class,filters,error
86,Original,93.82
52,Original,98.97
60,Original,96.83
74,Original,96.6
61,Original,96.43
2,Original,90.74
55,Original,98.7
48,Original,94.75
20,Original,97.84
39,Original,93.94
23,Original,97.23
77,Original,90.58
90,Original,98.38
63,Original,94.22
50,Original,97.1
44,Original,100.0
37,Original,94.96
79,Original,96.12
16,Original,93.41
85,Original,33.33
21,Original,95.7
95,Original,0.0
30,Original,98.84
0,Original,98.37
6,Original,86.67
49,Original,92.86
17,Original,88.46
45,Original,99.62
22,Original,83.08
78,Original,98.98
11,Original,97.78
53,Original,92.02
19,Original,95.28
28,Original,98.05
51,Original,98.77
88,Original,82.14
12,Original,94.9
91,Original,94.92
75,Original,92.16
100,Original,50.0
82,Original,100.0
27,Original,17.65
41,Original,97.94
26,Original,95.45
32,Original,97.75
93,Original,77.59
40,Original,93.62
29,Original,96.49
46,Original,97.65
62,Original,90.91
56,Original,79.17
54,Original,62.5
8,Original,66.67
15,Original,98.1
31,Original,93.33
36,Original,99.35
67,Original,99.44
57,Original,94.39
102,Original,96.0
73,Original,93.88
43,Original,98.15
47,Original,88.89
72,Original,98.84
94,Original,66.67
35,Original,91.43
70,Original,100.0
66,Original,90.0
18,Original,40.0
99,Original,94.74
87,Original,84.18
59,Original,100.0
25,Original,80.95
97,Original,87.3
42,Original,96.15
1,Original,93.18
3,Original,71.43
65,Original,66.67
34,Original,100.0
81,Original,88.89
68,Original,97.22
83,Original,93.59
24,Original,85.0
84,Original,25.0
7,Original,90.0
92,Original,0.0
58,Original,83.33
9,Original,33.33
71,Original,95.83
10,Original,76.92
4,Original,88.89
96,Original,42.86
76,Original,94.44
98,Original,100.0
5,Original,85.71
33,Original,83.33
64,Original,81.82
69,Original,81.82
80,Original,100.0
101,Original,100.0
38,Original,100.0
89,Original,75.0
14,Original,66.67
13,Original,100.0
