class,filters,error
70,fognight,82.76
72,fognight,82.56
78,fognight,84.77
41,fognight,86.6
48,fognight,80.86
23,fognight,85.23
46,fognight,87.06
63,fognight,60.89
55,fognight,77.49
87,fognight,54.43
74,fognight,80.1
52,fognight,77.27
18,fognight,20.0
77,fognight,73.19
29,fognight,50.88
50,fognight,73.67
30,fognight,90.95
51,fognight,72.02
36,fognight,93.51
28,fognight,67.58
90,fognight,94.34
83,fognight,76.92
82,fognight,28.57
32,fognight,83.99
57,fognight,68.37
7,fognight,25.0
86,fognight,58.43
20,fognight,89.18
45,fognight,84.91
62,fognight,48.48
67,fognight,88.33
15,fognight,76.58
53,fognight,61.76
37,fognight,61.15
81,fognight,69.44
71,fognight,79.17
1,fognight,56.82
21,fognight,60.22
34,fognight,80.95
12,fognight,63.27
2,fognight,51.85
49,fognight,71.43
66,fognight,56.15
99,fognight,68.42
84,fognight,0.0
42,fognight,70.51
43,fognight,75.93
16,fognight,86.81
17,fognight,50.0
31,fognight,72.22
88,fognight,60.71
19,fognight,67.92
0,fognight,78.86
6,fognight,65.0
101,fognight,80.0
91,fognight,71.19
22,fognight,80.0
40,fognight,59.57
97,fognight,69.84
75,fognight,76.47
59,fognight,44.44
60,fognight,73.02
47,fognight,55.56
39,fognight,57.58
68,fognight,66.67
3,fognight,61.9
56,fognight,25.0
93,fognight,13.79
65,fognight,22.22
35,fognight,20.0
38,fognight,44.44
102,fognight,72.0
69,fognight,72.73
76,fognight,44.44
10,fognight,53.85
79,fognight,78.64
25,fognight,38.1
27,fognight,0.0
4,fognight,22.22
92,fognight,0.0
26,fognight,81.82
94,fognight,0.0
58,fognight,41.67
61,fognight,71.43
54,fognight,12.5
73,fognight,91.84
24,fognight,35.0
11,fognight,22.22
33,fognight,83.33
64,fognight,45.45
98,fognight,33.33
96,fognight,0.0
13,fognight,25.0
85,fognight,0.0
89,fognight,12.5
9,fognight,33.33
14,fognight,33.33
5,fognight,57.14
44,fognight,28.57
8,fognight,0.0
100,fognight,0.0
95,fognight,33.33
80,fognight,66.67
