images,Original_model_42_noiselevelrain,rain1_model_42_noiselevelrain,rain2_model_42_noiselevelrain,rain3_model_42_noiselevelrain,rain4_model_42_noiselevelrain,rain5_model_42_noiselevelrain,rain6_model_42_noiselevelrain,rain7_model_42_noiselevelrain,rain8_model_42_noiselevelrain,rain9_model_42_noiselevelrain,rain10_model_42_noiselevelrain
9773,92.54048910262969,92.32599815819096,92.00938094750845,92.24439169139467,91.68162386165967,91.65991404891027,91.35359050445105,91.24164841911391,90.91446331730279,91.10810293666225,90.74964800982298
