class,filters,error
12,Original,92.86
30,Original,97.45
97,Original,85.71
90,Original,97.41
45,Original,97.74
81,Original,86.11
31,Original,92.78
40,Original,93.62
42,Original,89.74
50,Original,93.96
48,Original,94.44
46,Original,98.04
66,Original,84.62
62,Original,93.94
93,Original,48.28
37,Original,94.96
86,Original,91.01
51,Original,95.88
52,Original,97.31
78,Original,97.97
0,Original,97.56
21,Original,90.32
23,Original,96.31
28,Original,97.27
20,Original,97.4
63,Original,95.11
15,Original,94.3
43,Original,88.89
16,Original,91.58
5,Original,85.71
87,Original,93.67
55,Original,91.77
57,Original,91.33
79,Original,93.2
53,Original,89.08
1,Original,90.91
75,Original,92.16
72,Original,96.51
32,Original,98.03
91,Original,91.53
67,Original,99.44
39,Original,81.82
11,Original,86.67
6,Original,86.67
60,Original,95.24
41,Original,94.85
61,Original,94.64
83,Original,92.31
73,Original,93.88
59,Original,100.0
56,Original,62.5
64,Original,27.27
26,Original,90.91
19,Original,85.85
29,Original,59.65
49,Original,89.29
2,Original,85.19
27,Original,0.0
24,Original,70.0
7,Original,85.0
74,Original,94.66
38,Original,66.67
70,Original,100.0
77,Original,83.33
95,Original,0.0
65,Original,100.0
22,Original,81.54
69,Original,81.82
71,Original,91.67
68,Original,91.67
92,Original,8.33
3,Original,71.43
34,Original,100.0
36,Original,99.35
18,Original,100.0
17,Original,80.77
58,Original,83.33
76,Original,94.44
102,Original,88.0
35,Original,97.14
82,Original,100.0
99,Original,78.95
4,Original,66.67
25,Original,90.48
88,Original,71.43
101,Original,60.0
98,Original,0.0
47,Original,85.19
10,Original,92.31
54,Original,56.25
84,Original,0.0
33,Original,83.33
89,Original,25.0
85,Original,22.22
9,Original,0.0
96,Original,0.0
8,Original,0.0
14,Original,0.0
100,Original,100.0
44,Original,71.43
13,Original,25.0
80,Original,100.0
94,Original,33.33
