class,filters,error
45,fognight,51.32
86,fognight,21.91
16,fognight,51.65
28,fognight,38.28
32,fognight,51.4
50,fognight,34.06
52,fognight,39.05
19,fognight,32.08
63,fognight,20.89
93,fognight,1.72
30,fognight,79.81
66,fognight,15.38
23,fognight,58.46
90,fognight,48.87
24,fognight,5.0
56,fognight,0.0
20,fognight,58.44
55,fognight,12.55
12,fognight,28.57
46,fognight,40.0
64,fognight,9.09
6,fognight,25.0
72,fognight,44.19
79,fognight,33.01
49,fognight,30.36
61,fognight,26.79
29,fognight,22.81
36,fognight,45.45
1,fognight,29.55
78,fognight,37.06
74,fognight,30.58
87,fognight,8.23
15,fognight,20.25
51,fognight,41.56
37,fognight,30.94
48,fognight,46.3
88,fognight,17.86
53,fognight,17.23
99,fognight,36.84
2,fognight,18.52
67,fognight,38.89
42,fognight,50.0
57,fognight,35.2
0,fognight,45.53
59,fognight,7.41
39,fognight,33.33
31,fognight,40.0
97,fognight,50.79
94,fognight,0.0
34,fognight,57.14
35,fognight,37.14
70,fognight,36.21
22,fognight,61.54
43,fognight,51.85
91,fognight,25.42
73,fognight,32.65
25,fognight,19.05
68,fognight,38.89
10,fognight,23.08
77,fognight,36.23
33,fognight,72.22
83,fognight,24.36
71,fognight,8.33
62,fognight,36.36
17,fognight,13.46
21,fognight,29.03
11,fognight,35.56
47,fognight,18.52
26,fognight,50.0
27,fognight,0.0
82,fognight,0.0
75,fognight,33.33
85,fognight,0.0
7,fognight,2.5
41,fognight,79.38
102,fognight,40.0
3,fognight,28.57
65,fognight,0.0
58,fognight,16.67
95,fognight,0.0
54,fognight,12.5
84,fognight,0.0
60,fognight,46.03
40,fognight,27.66
18,fognight,20.0
81,fognight,44.44
100,fognight,0.0
76,fognight,5.56
5,fognight,0.0
38,fognight,11.11
101,fognight,40.0
69,fognight,45.45
96,fognight,14.29
4,fognight,11.11
92,fognight,25.0
14,fognight,0.0
9,fognight,0.0
98,fognight,33.33
89,fognight,12.5
80,fognight,0.0
44,fognight,14.29
8,fognight,0.0
13,fognight,0.0
