class,filters,error
42,fograin,48.72
67,fograin,39.44
86,fograin,31.46
74,fograin,55.34
48,fograin,37.65
32,fograin,55.06
90,fograin,65.86
23,fograin,67.08
16,fograin,54.21
92,fograin,0.0
77,fograin,57.97
83,fograin,44.87
52,fograin,40.5
79,fograin,64.08
8,fograin,0.0
30,fograin,77.03
91,fograin,52.54
41,fograin,73.2
21,fograin,23.66
28,fograin,31.64
43,fograin,37.04
45,fograin,53.21
55,fograin,16.02
17,fograin,15.38
51,fograin,35.39
31,fograin,48.33
73,fograin,73.47
44,fograin,42.86
53,fograin,16.39
49,fograin,42.86
0,fograin,43.09
15,fograin,34.81
37,fograin,12.23
57,fograin,30.1
50,fograin,37.2
81,fograin,44.44
72,fograin,58.14
19,fograin,16.98
20,fograin,63.64
66,fograin,30.0
46,fograin,35.29
87,fograin,37.97
12,fograin,38.78
75,fograin,70.59
88,fograin,14.29
63,fograin,47.11
78,fograin,45.18
34,fograin,38.1
39,fograin,24.24
60,fograin,34.92
25,fograin,28.57
2,fograin,40.74
22,fograin,52.31
61,fograin,26.79
58,fograin,0.0
93,fograin,18.97
7,fograin,0.0
29,fograin,21.05
10,fograin,38.46
56,fograin,0.0
97,fograin,55.56
24,fograin,5.0
59,fograin,29.63
68,fograin,41.67
26,fograin,40.91
102,fograin,48.0
40,fograin,36.17
76,fograin,16.67
69,fograin,54.55
89,fograin,50.0
47,fograin,11.11
99,fograin,52.63
6,fograin,21.67
36,fograin,62.99
1,fograin,36.36
11,fograin,28.89
71,fograin,25.0
35,fograin,17.14
3,fograin,14.29
38,fograin,11.11
70,fograin,60.34
62,fograin,18.18
33,fograin,55.56
82,fograin,14.29
13,fograin,0.0
100,fograin,0.0
85,fograin,0.0
18,fograin,40.0
54,fograin,12.5
65,fograin,11.11
4,fograin,22.22
98,fograin,0.0
96,fograin,0.0
27,fograin,11.76
64,fograin,9.09
95,fograin,0.0
84,fograin,0.0
9,fograin,0.0
5,fograin,14.29
101,fograin,60.0
14,fograin,0.0
94,fograin,33.33
80,fograin,33.33
