class,filters,error
45,Original,99.62
43,Original,92.59
57,Original,96.94
90,Original,98.71
52,Original,98.76
79,Original,95.15
77,Original,92.75
97,Original,88.89
66,Original,90.0
50,Original,95.41
16,Original,91.58
39,Original,81.82
78,Original,97.97
32,Original,97.75
56,Original,70.83
28,Original,96.88
11,Original,91.11
20,Original,96.1
48,Original,95.06
61,Original,100.0
2,Original,87.04
74,Original,98.54
1,Original,90.91
35,Original,97.14
37,Original,94.24
67,Original,100.0
30,Original,98.61
23,Original,96.92
15,Original,91.77
22,Original,78.46
3,Original,61.9
31,Original,95.56
86,Original,94.94
75,Original,92.16
41,Original,96.91
19,Original,93.4
46,Original,97.25
73,Original,95.92
55,Original,97.84
60,Original,100.0
29,Original,91.23
6,Original,98.33
85,Original,44.44
102,Original,96.0
87,Original,94.3
53,Original,89.5
83,Original,97.44
0,Original,98.37
49,Original,92.86
70,Original,100.0
36,Original,100.0
42,Original,97.44
63,Original,96.44
27,Original,11.76
51,Original,96.71
34,Original,100.0
91,Original,98.31
40,Original,89.36
25,Original,95.24
64,Original,54.55
68,Original,94.44
101,Original,100.0
12,Original,90.82
93,Original,56.9
21,Original,92.47
17,Original,90.38
76,Original,77.78
72,Original,97.67
100,Original,33.33
69,Original,81.82
71,Original,100.0
24,Original,70.0
81,Original,88.89
47,Original,88.89
54,Original,62.5
99,Original,78.95
33,Original,83.33
89,Original,100.0
7,Original,87.5
59,Original,100.0
38,Original,55.56
10,Original,92.31
62,Original,87.88
14,Original,33.33
98,Original,100.0
18,Original,80.0
26,Original,95.45
88,Original,85.71
65,Original,33.33
84,Original,0.0
82,Original,100.0
4,Original,77.78
5,Original,100.0
95,Original,0.0
58,Original,83.33
80,Original,100.0
92,Original,50.0
9,Original,33.33
94,Original,0.0
96,Original,0.0
44,Original,100.0
13,Original,100.0
8,Original,66.67
