class,filters,error
90,fogsnow,59.87
67,fogsnow,41.11
16,fogsnow,49.82
36,fogsnow,61.69
57,fogsnow,24.49
52,fogsnow,35.74
50,fogsnow,35.02
83,fogsnow,30.77
51,fogsnow,36.21
46,fogsnow,38.43
91,fogsnow,30.51
78,fogsnow,35.53
63,fogsnow,51.56
31,fogsnow,44.44
30,fogsnow,78.65
45,fogsnow,52.83
39,fogsnow,24.24
48,fogsnow,53.7
53,fogsnow,24.37
60,fogsnow,39.68
15,fogsnow,34.81
55,fogsnow,13.42
37,fogsnow,27.34
86,fogsnow,28.09
49,fogsnow,19.64
74,fogsnow,44.17
33,fogsnow,83.33
87,fogsnow,23.42
81,fogsnow,47.22
21,fogsnow,31.18
23,fogsnow,59.08
40,fogsnow,27.66
75,fogsnow,43.14
13,fogsnow,25.0
28,fogsnow,33.98
32,fogsnow,59.55
85,fogsnow,0.0
68,fogsnow,47.22
97,fogsnow,47.62
77,fogsnow,39.86
66,fogsnow,20.77
6,fogsnow,30.0
100,fogsnow,16.67
43,fogsnow,44.44
35,fogsnow,37.14
0,fogsnow,34.15
22,fogsnow,49.23
58,fogsnow,33.33
79,fogsnow,42.72
42,fogsnow,46.15
72,fogsnow,59.3
1,fogsnow,18.18
7,fogsnow,7.5
41,fogsnow,75.26
19,fogsnow,16.98
84,fogsnow,0.0
54,fogsnow,18.75
61,fogsnow,26.79
17,fogsnow,13.46
34,fogsnow,19.05
12,fogsnow,28.57
96,fogsnow,14.29
73,fogsnow,44.9
93,fogsnow,1.72
3,fogsnow,4.76
62,fogsnow,30.3
102,fogsnow,36.0
20,fogsnow,64.5
59,fogsnow,18.52
70,fogsnow,37.93
92,fogsnow,25.0
89,fogsnow,0.0
65,fogsnow,11.11
38,fogsnow,22.22
88,fogsnow,32.14
24,fogsnow,10.0
26,fogsnow,31.82
99,fogsnow,42.11
56,fogsnow,0.0
11,fogsnow,40.0
2,fogsnow,24.07
76,fogsnow,38.89
64,fogsnow,18.18
29,fogsnow,12.28
69,fogsnow,36.36
101,fogsnow,60.0
25,fogsnow,38.1
47,fogsnow,3.7
44,fogsnow,28.57
27,fogsnow,5.88
98,fogsnow,0.0
10,fogsnow,30.77
18,fogsnow,0.0
71,fogsnow,8.33
5,fogsnow,14.29
8,fogsnow,0.0
4,fogsnow,22.22
9,fogsnow,0.0
80,fogsnow,66.67
94,fogsnow,33.33
82,fogsnow,14.29
14,fogsnow,0.0
95,fogsnow,0.0
