class,filters,error
53,rainnight,84.03
31,rainnight,92.78
51,rainnight,92.59
30,rainnight,97.68
52,rainnight,92.15
77,rainnight,77.54
86,rainnight,75.84
90,rainnight,94.5
49,rainnight,92.86
46,rainnight,96.47
19,rainnight,94.34
91,rainnight,76.27
20,rainnight,95.67
66,rainnight,72.31
63,rainnight,71.11
37,rainnight,95.68
87,rainnight,84.18
50,rainnight,90.58
61,rainnight,87.5
35,rainnight,88.57
48,rainnight,91.98
78,rainnight,93.91
4,rainnight,77.78
68,rainnight,91.67
28,rainnight,94.53
0,rainnight,95.93
43,rainnight,96.3
36,rainnight,96.1
55,rainnight,90.91
11,rainnight,97.78
1,rainnight,95.45
15,rainnight,89.87
16,rainnight,88.28
67,rainnight,96.11
59,rainnight,100.0
45,rainnight,98.87
23,rainnight,97.23
102,rainnight,96.0
32,rainnight,92.7
70,rainnight,96.55
60,rainnight,90.48
74,rainnight,91.26
21,rainnight,88.17
12,rainnight,87.76
83,rainnight,89.74
17,rainnight,76.92
72,rainnight,96.51
79,rainnight,90.29
29,rainnight,84.21
57,rainnight,94.39
6,rainnight,86.67
58,rainnight,83.33
81,rainnight,88.89
97,rainnight,84.13
71,rainnight,95.83
3,rainnight,76.19
47,rainnight,88.89
73,rainnight,93.88
42,rainnight,93.59
7,rainnight,52.5
56,rainnight,45.83
40,rainnight,80.85
22,rainnight,78.46
34,rainnight,100.0
75,rainnight,92.16
64,rainnight,45.45
27,rainnight,5.88
62,rainnight,84.85
85,rainnight,55.56
96,rainnight,71.43
41,rainnight,95.88
88,rainnight,71.43
10,rainnight,92.31
82,rainnight,42.86
2,rainnight,85.19
13,rainnight,50.0
5,rainnight,100.0
24,rainnight,75.0
25,rainnight,95.24
89,rainnight,37.5
93,rainnight,15.52
69,rainnight,72.73
94,rainnight,0.0
39,rainnight,78.79
99,rainnight,89.47
33,rainnight,83.33
18,rainnight,100.0
76,rainnight,77.78
65,rainnight,77.78
8,rainnight,66.67
101,rainnight,20.0
54,rainnight,18.75
92,rainnight,0.0
38,rainnight,77.78
9,rainnight,33.33
26,rainnight,95.45
100,rainnight,33.33
44,rainnight,85.71
84,rainnight,25.0
80,rainnight,100.0
98,rainnight,100.0
95,rainnight,0.0
14,rainnight,33.33
