category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,91.8779712746858,91.38337971274686,90.70968132854577,90.21594703770197,89.63157989228007,89.00342459605025,87.74700179533214,86.71542190305207,86.2208842010772,84.06794883303411,83.61774685816876
Regularoty,Priority ,1041,96.92576368876081,97.02301633045148,95.87176753121997,95.48453410182518,95.48518731988473,94.81034582132565,95.48533141210373,94.71659942363114,95.005734870317,94.04469740634008,92.69926993275696
Regularoty,Prohibitory,3957,93.45384382107656,92.87251200404346,91.8369673995451,91.91395248925954,90.72530199646197,89.73935809957038,88.65327773565834,87.36446044983572,85.82274703057875,84.60857215061914,83.62360879454131
Regularoty,Mandatory,1203,95.42639235245221,95.01186201163758,95.01171238570242,95.01083956774731,94.59661679135495,94.34745635910224,93.76588528678305,94.09794679966751,93.18395677472984,92.01910224438905,91.7691438071488
Regularoty,Special regulations,1344,91.66831101190476,91.81636904761903,90.84683779761905,91.36775297619046,90.17922619047619,89.13685267857142,88.6913169642857,88.54116815476193,88.46487351190477,86.31203869047619,85.86264136904761
