class,filters,error
35,Original,94.29
87,Original,96.84
75,Original,92.16
52,Original,94.83
77,Original,87.68
78,Original,97.97
57,Original,92.35
47,Original,85.19
74,Original,96.6
46,Original,97.65
86,Original,94.38
88,Original,64.29
50,Original,94.44
56,Original,70.83
1,Original,88.64
83,Original,98.72
67,Original,99.44
79,Original,94.17
54,Original,50.0
99,Original,84.21
16,Original,92.31
63,Original,95.56
53,Original,86.55
23,Original,96.62
51,Original,96.3
41,Original,92.78
55,Original,93.51
19,Original,90.57
2,Original,90.74
42,Original,92.31
90,Original,98.06
72,Original,97.67
91,Original,88.14
17,Original,82.69
15,Original,93.04
45,Original,99.62
39,Original,90.91
30,Original,97.45
66,Original,87.69
20,Original,96.97
36,Original,99.35
32,Original,98.03
28,Original,98.44
70,Original,100.0
6,Original,91.67
93,Original,75.86
71,Original,100.0
48,Original,92.9
12,Original,88.78
49,Original,87.5
10,Original,84.62
0,Original,98.37
22,Original,84.62
73,Original,95.92
31,Original,95.0
43,Original,98.15
25,Original,95.24
37,Original,96.4
61,Original,96.43
21,Original,91.4
11,Original,88.89
3,Original,80.95
7,Original,92.5
26,Original,95.45
34,Original,100.0
94,Original,33.33
29,Original,77.19
59,Original,100.0
68,Original,94.44
84,Original,0.0
60,Original,92.06
24,Original,70.0
62,Original,78.79
58,Original,58.33
40,Original,80.85
81,Original,88.89
92,Original,16.67
69,Original,72.73
97,Original,79.37
14,Original,66.67
4,Original,55.56
76,Original,83.33
89,Original,50.0
102,Original,96.0
85,Original,22.22
27,Original,17.65
38,Original,100.0
82,Original,100.0
64,Original,63.64
96,Original,42.86
5,Original,57.14
95,Original,0.0
8,Original,33.33
33,Original,83.33
100,Original,66.67
18,Original,100.0
65,Original,88.89
80,Original,100.0
44,Original,71.43
13,Original,75.0
101,Original,100.0
98,Original,100.0
9,Original,33.33
