class,filters,error
69,night8,72.73
90,night8,94.17
26,night8,90.91
51,night8,97.94
12,night8,94.9
52,night8,97.11
6,night8,93.33
30,night8,98.38
57,night8,94.9
53,night8,86.97
46,night8,98.43
50,night8,93.0
48,night8,93.83
73,night8,95.92
86,night8,67.42
78,night8,95.43
102,night8,92.0
87,night8,82.28
22,night8,84.62
19,night8,97.17
28,night8,97.66
23,night8,97.23
68,night8,91.67
39,night8,90.91
0,night8,97.56
20,night8,97.84
32,night8,94.66
25,night8,85.71
7,night8,82.5
72,night8,93.02
45,night8,98.11
49,night8,89.29
41,night8,96.91
24,night8,60.0
16,night8,92.67
31,night8,93.33
42,night8,92.31
67,night8,98.33
83,night8,88.46
74,night8,87.86
79,night8,87.38
80,night8,100.0
75,night8,88.24
63,night8,50.67
43,night8,94.44
93,night8,25.86
100,night8,16.67
62,night8,90.91
2,night8,77.78
55,night8,94.81
77,night8,66.67
97,night8,69.84
91,night8,93.22
15,night8,89.24
1,night8,90.91
81,night8,88.89
17,night8,82.69
29,night8,78.95
61,night8,92.86
21,night8,87.1
89,night8,62.5
66,night8,53.08
36,night8,94.81
35,night8,91.43
18,night8,60.0
37,night8,93.53
40,night8,93.62
65,night8,44.44
47,night8,81.48
71,night8,87.5
60,night8,96.83
92,night8,0.0
70,night8,100.0
88,night8,89.29
99,night8,84.21
34,night8,100.0
4,night8,88.89
76,night8,55.56
82,night8,42.86
33,night8,83.33
11,night8,93.33
13,night8,75.0
56,night8,58.33
38,night8,100.0
54,night8,56.25
98,night8,100.0
44,night8,57.14
96,night8,57.14
95,night8,0.0
59,night8,100.0
64,night8,36.36
10,night8,92.31
8,night8,33.33
101,night8,100.0
3,night8,57.14
27,night8,5.88
58,night8,91.67
84,night8,0.0
5,night8,100.0
85,night8,44.44
9,night8,66.67
94,night8,0.0
14,night8,33.33
