class,filters,error
46,Original,97.65
16,Original,94.87
6,Original,90.0
34,Original,100.0
32,Original,98.6
63,Original,96.0
52,Original,98.35
66,Original,86.15
50,Original,94.93
30,Original,98.61
28,Original,98.05
31,Original,94.44
20,Original,98.7
23,Original,97.54
97,Original,87.3
86,Original,93.26
90,Original,98.71
24,Original,70.0
45,Original,98.87
79,Original,93.2
49,Original,87.5
72,Original,96.51
1,Original,86.36
48,Original,95.37
60,Original,96.83
41,Original,95.88
57,Original,95.92
87,Original,96.84
55,Original,97.84
21,Original,93.55
91,Original,89.83
56,Original,83.33
22,Original,83.08
36,Original,98.7
64,Original,63.64
12,Original,93.88
61,Original,100.0
74,Original,96.6
42,Original,97.44
78,Original,97.97
93,Original,70.69
15,Original,88.61
53,Original,89.92
51,Original,98.77
67,Original,99.44
85,Original,33.33
37,Original,94.24
17,Original,88.46
35,Original,100.0
75,Original,92.16
2,Original,83.33
19,Original,95.28
83,Original,93.59
0,Original,96.75
77,Original,86.96
11,Original,97.78
70,Original,100.0
7,Original,92.5
92,Original,16.67
94,Original,0.0
82,Original,100.0
89,Original,75.0
29,Original,82.46
102,Original,96.0
58,Original,83.33
99,Original,84.21
81,Original,88.89
4,Original,88.89
62,Original,90.91
14,Original,33.33
38,Original,100.0
96,Original,57.14
59,Original,100.0
43,Original,94.44
69,Original,72.73
73,Original,95.92
47,Original,88.89
71,Original,100.0
40,Original,95.74
3,Original,76.19
54,Original,62.5
76,Original,94.44
25,Original,95.24
33,Original,77.78
26,Original,90.91
88,Original,92.86
39,Original,90.91
68,Original,88.89
101,Original,100.0
100,Original,50.0
27,Original,11.76
10,Original,84.62
9,Original,100.0
80,Original,100.0
84,Original,0.0
98,Original,100.0
13,Original,75.0
18,Original,60.0
65,Original,66.67
44,Original,71.43
95,Original,0.0
5,Original,100.0
8,Original,33.33
